      249.000      245.444      245.047      248.732      246.771
      249.500      245.933      245.567      249.215      247.304
      250.000      246.388      246.097      249.703      247.821
      250.500      246.852      246.618      250.181      248.331
      251.000      247.319      247.150      250.653      248.830
      251.500      247.808      247.669      251.117      249.330
      252.000      248.286      248.164      251.575      249.842
      252.500      248.756      248.643      252.056      250.335
      253.000      249.235      249.148      252.538      250.828
      253.500      249.728      249.639      253.015      251.298
      254.000      250.219      250.153      253.523      251.773
      254.500      250.736      250.675      254.057      252.274
      255.000      251.241      251.217      254.581      252.797
      255.500      251.745      251.770      255.116      253.331
      256.000      252.260      252.303      255.688      253.848
      256.500      252.777      252.820      256.259      254.365
      257.000      253.299      253.355      256.828      254.881
      257.500      253.809      253.936      257.366      255.441
      258.000      254.337      254.486      257.904      255.988
      258.500      254.861      254.996      258.459      256.527
      259.000      255.348      255.479      258.979      257.071
      259.500      255.813      255.969      259.495      257.636
      260.000      256.271      256.449      260.005      258.193
      260.500      256.749      256.937      260.506      258.745
      261.000      257.227      257.423      261.024      259.313
      261.500      257.729      257.905      261.528      259.829
      262.000      258.199      258.370      261.992      260.343
      262.500      258.674      258.817      262.478      260.834
      263.000      259.151      259.265      262.998      261.349
      263.500      259.624      259.727      263.537      261.868
      264.000      260.112      260.200      264.052      262.384
      264.500      260.613      260.688      264.568      262.884
      265.000      261.120      261.180      265.095      263.368
      265.500      261.628      261.677      265.616      263.840
      266.000      262.083      262.202      266.112      264.351
      266.500      262.536      262.734      266.645      264.858
      267.000      262.994      263.324      267.166      265.382
      267.500      263.447      263.858      267.699      265.895
      268.000      263.929      264.354      268.206      266.416
      268.500      264.460      264.822      268.719      266.943
      269.000      265.036      265.250      269.220      267.473
      269.500      265.598      265.674      269.704      267.987
      270.000      266.160      266.094      270.160      268.523
      270.500      266.687      266.525      270.643      269.038
      271.000      267.172      266.973      271.122      269.556
      271.500      267.638      267.464      271.587      270.058
      272.000      268.101      268.001      272.037      270.553
      272.500      268.567      268.546      272.489      271.054
      273.000      269.018      269.079      272.964      271.536
      273.500      269.496      269.608      273.444      272.008
      274.000      269.979      270.141      273.955      272.485
      274.500      270.469      270.652      274.477      272.982
      275.000      270.952      271.171      275.015      273.476
      275.500      271.449      271.676      275.541      273.981
      276.000      271.974      272.196      276.061      274.504
      276.500      272.477      272.715      276.592      275.018
      277.000      272.995      273.247      277.141      275.558
      277.500      273.493      273.794      277.706      276.092
      278.000      274.015      274.327      278.253      276.643
      278.500      274.539      274.841      278.780      277.211
      279.000      275.043      275.341      279.303      277.765
      279.500      275.534      275.857      279.790      278.296
      280.000      276.022      276.363      280.317      278.843
      280.500      276.511      276.848      280.856      279.388
      281.000      277.004      277.315      281.390      279.903
      281.500      277.471      277.789      281.932      280.422
      282.000      277.942      278.280      282.467      280.923
      282.500      278.421      278.767      282.968      281.413
      283.000      278.875      279.254      283.470      281.888
      283.500      279.346      279.743      283.957      282.361
      284.000      279.819      280.249      284.472      282.841
      284.500      280.289      280.759      284.985      283.376
      285.000      280.777      281.232      285.500      283.885
      285.500      281.286      281.667      286.004      284.411
      286.000      281.813      282.099      286.504      284.934
      286.500      282.359      282.534      287.007      285.455
      287.000      282.904      282.998      287.526      285.985
      287.500      283.412      283.464      288.044      286.522
      288.000      283.910      283.969      288.557      287.071
      288.500      284.402      284.458      289.072      287.618
      289.000      284.879      284.964      289.580      288.128
      289.500      285.363      285.453      290.085      288.642
      290.000      285.846      285.978      290.576      289.131
      290.500      286.306      286.460      291.056      289.665
      291.000      286.763      286.959      291.538      290.167
      291.500      287.231      287.439      292.012      290.665
      292.000      287.711      287.948      292.488      291.146
      292.500      288.207      288.448      292.964      291.611
      293.000      288.697      288.947      293.452      292.095
      293.500      289.175      289.429      293.943      292.575
      294.000      289.660      289.935      294.462      293.053
      294.500      290.166      290.419      294.991      293.537
      295.000      290.668      290.927      295.486      294.031
      295.500      291.168      291.439      295.991      294.548
      296.000      291.661      291.974      296.518      295.080
      296.500      292.174      292.509      297.020      295.600
      297.000      292.686      293.052      297.535      296.146
      297.500      293.218      293.586      298.050      296.697
      298.000      293.731      294.137      298.565      297.264
      298.500      294.246      294.652      299.079      297.811
      299.000      294.771      295.174      299.593      298.334
      299.500      295.252      295.691      300.107      298.853
      300.000      295.724      296.215      300.621      299.427
      300.500      296.195      296.682      301.135      299.969
      301.000      296.667      297.184      301.649      300.518
      301.500      297.138      297.691      302.163      301.060
      302.000      297.610      298.127      302.677      301.574
      302.500      298.082      298.597      303.190      302.077
      303.000      298.553      299.080      303.704      302.585
      303.500      299.025      299.552      304.217      303.073
      304.000      299.497      300.024      304.729      303.579
      304.500      299.969      300.503      305.242      304.084
      305.000      300.440      300.990      305.755      304.607
      305.500      300.912      301.513      306.267      305.125
      306.000      301.384      302.029      306.780      305.647
      306.500      301.855      302.533      307.292      306.174
      307.000      302.327      303.023      307.804      306.694
      307.500      302.798      303.477      308.316      307.202
      308.000      303.270      303.902      308.828      307.709
      308.500      303.742      304.331      309.341      308.244
      309.000      304.213      304.779      309.865      308.804
      309.500      304.685      305.209      310.357      309.360
      310.000      305.157      305.708      310.868      309.855
      310.500      305.628      306.224      311.371      310.531
      311.000      306.100      306.671      311.906      311.086
      311.500      306.572      307.157      312.387      311.615
      312.000      307.052      307.666      312.918      312.120
      312.500      307.545      308.188      313.414      312.632
      313.000      308.037      308.704      313.950      313.137
      313.500      308.545      309.180      314.446      313.668
      314.000      309.045      309.664      314.953      314.176
      314.500      309.545      310.155      315.460      314.710
      315.000      310.045      310.678      315.967      315.215
